sender_user_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,segment
U26212,2024-12-24 08:28:39,2,37313,6,4,2,2,Potential Loyalists
U26213,2024-10-01 15:25:39,2,31839,90,2,2,1,Dormant
U26214,2024-10-11 19:25:40,2,50542,80,2,2,2,Dormant
U26215,2024-10-16 10:32:35,2,210594,75,3,2,3,Casual
U26216,2024-11-10 21:55:03,1,5882,50,3,1,1,Casual
U26217,2024-06-12 13:32:45,1,66677,201,1,1,2,Dormant
U26218,2024-09-27 23:24:37,2,46437,94,2,2,2,Dormant
U26219,2024-03-17 15:23:48,1,5362,288,1,1,1,Dormant
U26220,2024-09-25 13:05:39,2,57854,96,2,2,2,Dormant
U26221,2024-12-05 22:17:12,3,203973,25,4,2,3,Potential Loyalists
U26222,2024-11-13 15:49:55,4,291663,47,3,3,4,Loyal Customers
U26223,2024-07-07 14:01:35,1,2849,176,1,1,1,Dormant
U26224,2024-12-08 14:07:21,2,19502,22,4,2,1,Potential Loyalists
U26225,2024-11-23 17:42:40,3,107633,37,4,2,2,Potential Loyalists
U26226,2024-12-12 21:16:53,4,290619,18,4,3,4,Champions
U26227,2024-10-31 18:51:38,2,15593,60,3,2,1,Casual
U26228,2024-09-06 12:34:26,3,36656,115,2,2,2,Dormant
U26229,2024-12-14 09:38:06,3,111282,16,4,2,2,Potential Loyalists
U26230,2024-11-24 20:11:57,2,29833,36,4,2,1,Potential Loyalists
U26233,2024-04-29 21:03:54,2,120813,245,1,2,3,Dormant
U26234,2024-10-02 17:08:10,6,351121,89,2,3,4,Can't Lose Them
U26236,2024-08-03 17:11:17,1,12929,149,2,1,1,Dormant
U26237,2024-11-11 14:37:18,8,434376,49,3,4,4,Loyal Customers
U26238,2024-11-28 12:59:15,2,97109,32,4,2,2,Potential Loyalists
U26239,2024-12-14 10:11:09,6,278003,16,4,3,4,Champions
U26240,2024-07-20 13:28:09,1,9121,163,2,1,1,Dormant
U26241,2024-11-13 22:42:23,2,150222,47,3,2,3,Casual
U26242,2024-07-26 20:45:11,1,23413,157,2,1,1,Dormant
U26243,2024-04-21 21:43:08,2,176656,253,1,2,3,Dormant
U26244,2024-09-22 11:48:48,1,412153,99,2,1,4,Dormant
U26245,2024-11-09 16:41:28,4,301994,51,3,3,4,Loyal Customers
U26246,2024-12-04 12:56:08,4,442484,26,4,3,4,Champions
U26247,2024-11-07 20:12:41,2,98221,53,3,2,2,Casual
U26248,2024-10-23 23:38:53,2,33616,68,3,2,1,Casual
U26249,2024-11-14 22:31:31,3,184388,46,3,2,3,Casual
U26250,2024-12-04 09:46:02,3,218082,26,4,2,3,Potential Loyalists
U26251,2024-12-28 14:55:59,5,405110,2,4,3,4,Champions
U26252,2024-07-09 12:20:52,3,52623,174,1,2,2,Dormant
U26253,2024-12-17 21:28:24,3,26173,13,4,2,1,Potential Loyalists
U26254,2024-08-31 15:50:22,3,40328,121,2,2,2,Dormant
U26255,2024-09-28 16:00:58,3,415040,93,2,2,4,Dormant
U26256,2024-12-20 15:56:09,3,75456,10,4,2,2,Potential Loyalists
U26257,2024-11-25 16:38:55,2,51068,35,4,2,2,Potential Loyalists
U26259,2024-12-03 09:18:05,4,110476,27,4,3,2,Champions
U26261,2024-12-18 21:10:25,6,402354,12,4,3,4,Champions
U26262,2024-12-30 19:36:06,5,725304,0,4,3,4,Champions
U26263,2024-11-17 22:52:33,3,109315,43,3,2,2,Casual
U26264,2024-06-26 10:16:57,1,8933,187,1,1,1,Dormant
U26265,2024-11-11 10:24:33,3,90102,49,3,2,2,Casual
U26266,2024-12-25 11:34:44,4,381512,5,4,3,4,Champions
U26268,2024-11-11 14:17:51,3,141366,49,3,2,3,Casual
U26269,2024-07-09 13:24:11,2,32649,174,1,2,1,Dormant
U26270,2024-11-30 20:33:09,2,24861,30,4,2,1,Potential Loyalists
U26271,2024-09-30 13:39:24,1,53485,91,2,1,2,Dormant
U26273,2024-11-09 08:41:23,2,69364,51,3,2,2,Casual
U26274,2024-06-06 18:47:49,1,2754,207,1,1,1,Dormant
U26275,2024-09-28 21:42:46,3,393949,93,2,2,4,Dormant
U26276,2024-09-04 13:08:48,1,10832,117,2,1,1,Dormant
U26278,2024-01-30 21:10:50,2,249571,335,1,2,3,Dormant
U26279,2024-11-02 08:46:52,3,193869,58,3,2,3,Casual
U26280,2024-11-14 16:29:57,3,236139,46,3,2,3,Casual
U26281,2024-12-27 19:27:06,4,158775,3,4,3,3,Champions
U26282,2024-06-19 20:37:08,1,165025,194,1,1,3,Dormant
U26284,2024-09-06 11:41:03,1,4034,115,2,1,1,Dormant
U26285,2024-09-15 22:38:29,3,172908,106,2,2,3,Dormant
U26286,2024-12-01 12:05:10,4,120041,29,4,3,3,Champions
U26287,2024-11-01 16:58:06,3,438176,59,3,2,4,Casual
U26288,2024-02-04 13:47:40,1,241484,330,1,1,3,Dormant
U26291,2024-01-13 16:53:23,1,4833,352,1,1,1,Dormant
U26292,2024-12-26 10:42:01,6,258798,4,4,3,4,Champions
U26293,2024-10-06 17:27:35,1,2983,85,2,1,1,Dormant
U26294,2024-12-17 12:34:12,4,318277,13,4,3,4,Champions
U26295,2024-12-13 22:18:31,5,99764,17,4,3,2,Champions
U26297,2024-07-18 15:17:54,1,144229,165,2,1,3,Dormant
U26298,2024-03-11 08:50:28,1,333222,294,1,1,4,Dormant
U26300,2024-10-26 11:34:00,3,251185,65,3,2,3,Casual
U26301,2024-07-11 21:58:54,1,10711,172,1,1,1,Dormant
U26302,2024-09-30 17:28:49,3,80769,91,2,2,2,Dormant
U26303,2024-11-24 08:49:07,1,29474,36,4,1,1,New Customers
U26304,2024-11-11 11:24:04,4,32994,49,3,3,1,Loyal Customers
U26305,2024-12-21 13:03:07,3,70777,9,4,2,2,Potential Loyalists
U26306,2024-08-01 12:25:58,1,3363,151,2,1,1,Dormant
U26307,2024-11-02 17:57:00,3,138606,58,3,2,3,Casual
U26308,2024-06-18 18:30:20,1,40703,195,1,1,2,Dormant
U26309,2024-10-23 19:33:34,2,30149,68,3,2,1,Casual
U26310,2024-11-24 20:54:30,1,9529,36,4,1,1,New Customers
U26311,2024-11-06 13:08:25,4,63866,54,3,3,2,Loyal Customers
U26312,2024-11-10 19:29:45,5,363881,50,3,3,4,Loyal Customers
U26313,2024-12-30 17:36:59,3,123239,0,4,2,3,Potential Loyalists
U26314,2024-11-19 13:08:57,3,465498,41,4,2,4,Potential Loyalists
U26315,2024-03-07 18:18:01,2,73661,298,1,2,2,Dormant
U26316,2024-12-23 10:18:31,2,16812,7,4,2,1,Potential Loyalists
U26317,2024-09-30 12:38:43,2,119766,91,2,2,3,Dormant
U26318,2024-11-09 16:40:11,3,241463,51,3,2,3,Casual
U26319,2024-12-29 13:33:26,1,36148,1,4,1,2,New Customers
U26320,2024-11-11 11:28:39,4,304212,49,3,3,4,Loyal Customers
U26321,2024-10-17 11:10:19,3,160024,74,3,2,3,Casual
U26322,2024-10-22 11:34:54,1,8649,69,3,1,1,Casual
U26323,2024-07-14 08:02:56,1,93773,169,1,1,2,Dormant
U26324,2024-06-06 13:37:24,2,123348,207,1,2,3,Dormant
U26325,2024-01-22 11:21:42,2,404565,343,1,2,4,Dormant
U26326,2024-12-10 10:29:04,2,162584,20,4,2,3,Potential Loyalists
U26328,2024-11-09 20:21:12,1,9217,51,3,1,1,Casual
U26329,2024-11-13 15:39:00,5,100951,47,3,3,2,Loyal Customers
U26330,2024-03-01 22:32:56,1,133261,304,1,1,3,Dormant
U26331,2024-05-03 08:45:12,1,42273,241,1,1,2,Dormant
U26332,2024-03-18 14:18:29,1,3165,287,1,1,1,Dormant
U26333,2024-04-04 14:05:50,1,16900,270,1,1,1,Dormant
U26334,2024-09-16 10:48:12,3,198896,105,2,2,3,Dormant
U26335,2024-11-07 22:42:18,2,374894,53,3,2,4,Casual
U26336,2024-12-04 19:01:04,4,829908,26,4,3,4,Champions
U26339,2024-10-19 10:11:23,3,35263,72,3,2,1,Casual
U26340,2024-11-23 16:32:59,4,158566,37,4,3,3,Champions
U26341,2024-10-08 21:14:05,1,62842,83,2,1,2,Dormant
U26342,2024-06-27 14:12:59,1,2521,186,1,1,1,Dormant
U26343,2024-09-18 18:05:47,4,545143,103,2,3,4,Can't Lose Them
U26344,2024-11-21 13:06:28,4,185345,39,4,3,3,Champions
U26346,2024-09-28 09:39:12,1,3177,93,2,1,1,Dormant
U26347,2024-12-24 16:47:42,2,35304,6,4,2,1,Potential Loyalists
U26348,2024-10-01 16:14:55,2,34909,90,2,2,1,Dormant
U26349,2024-10-28 10:39:05,2,29885,63,3,2,1,Casual
U26350,2024-01-25 16:42:04,1,96380,340,1,1,2,Dormant
U26351,2024-09-24 14:49:07,2,410656,97,2,2,4,Dormant
U26352,2024-10-25 14:22:38,3,69907,66,3,2,2,Casual
U26353,2024-11-08 12:49:02,6,812933,52,3,3,4,Loyal Customers
U26354,2024-06-15 22:14:11,1,22495,198,1,1,1,Dormant
U26360,2024-09-25 16:37:44,1,182104,96,2,1,3,Dormant
U26362,2024-08-10 15:54:43,4,55105,142,2,3,2,At Risk
U26363,2024-12-21 08:59:01,2,70326,9,4,2,2,Potential Loyalists
U26364,2024-01-19 12:28:45,1,128805,346,1,1,3,Dormant
U26365,2024-12-30 19:40:15,3,32174,0,4,2,1,Potential Loyalists
U26366,2024-02-05 12:06:43,1,5804,329,1,1,1,Dormant
U26367,2024-05-14 10:37:48,4,46000,230,1,3,2,At Risk
U26368,2024-01-08 18:37:19,1,7694,357,1,1,1,Dormant
U26369,2024-11-11 17:28:04,1,57814,49,3,1,2,Casual
U26370,2024-12-10 14:51:08,2,90538,20,4,2,2,Potential Loyalists
U26371,2024-12-25 18:12:40,2,144392,5,4,2,3,Potential Loyalists
U26372,2024-09-24 17:21:27,1,70018,97,2,1,2,Dormant
U26374,2024-11-06 18:19:52,4,81396,54,3,3,2,Loyal Customers
U26375,2024-11-28 09:15:18,4,203162,32,4,3,3,Champions
U26377,2024-11-26 08:04:32,2,29165,34,4,2,1,Potential Loyalists
U26378,2024-11-04 10:50:55,5,277175,56,3,3,4,Loyal Customers
U26379,2024-10-06 17:26:33,2,75131,85,2,2,2,Dormant
U26380,2024-11-06 17:21:05,4,368375,54,3,3,4,Loyal Customers
U26381,2024-11-11 11:58:15,2,44388,49,3,2,2,Casual
U26383,2024-11-14 18:50:23,2,139069,46,3,2,3,Casual
U26384,2024-03-26 23:43:12,2,481940,279,1,2,4,Dormant
U26385,2024-10-10 19:20:42,1,129247,81,2,1,3,Dormant
U26386,2024-08-22 19:03:56,1,102246,130,2,1,2,Dormant
U26387,2024-03-15 21:26:10,1,25998,290,1,1,1,Dormant
U26389,2024-01-28 14:58:39,1,287083,337,1,1,4,Dormant
U26390,2024-02-18 16:48:36,1,25833,316,1,1,1,Dormant
U26391,2024-12-21 21:40:35,3,107971,9,4,2,2,Potential Loyalists
U26392,2024-06-13 08:24:16,2,28555,200,1,2,1,Dormant
U26393,2024-10-07 17:16:23,1,29482,84,2,1,1,Dormant
U26394,2024-10-12 10:52:28,1,6212,79,3,1,1,Casual
U26395,2024-11-16 20:04:56,2,413711,44,3,2,4,Casual
U26396,2024-12-11 21:40:51,2,29394,19,4,2,1,Potential Loyalists
U26397,2024-10-14 23:08:12,2,312181,77,3,2,4,Casual
U26398,2024-03-11 12:53:01,1,16197,294,1,1,1,Dormant
U26399,2024-09-27 21:41:39,1,67424,94,2,1,2,Dormant
U26400,2024-12-21 13:54:28,5,685449,9,4,3,4,Champions
U26401,2024-05-24 17:34:31,3,265325,220,1,2,4,Dormant
U26402,2024-11-11 13:22:44,5,50709,49,3,3,2,Loyal Customers
U26403,2024-07-29 08:33:31,2,284679,154,2,2,4,Dormant
U26404,2024-11-09 10:29:05,10,608512,51,3,4,4,Loyal Customers
U26405,2024-08-01 18:21:43,1,38828,151,2,1,2,Dormant
U26406,2024-11-26 11:08:01,3,37145,34,4,2,2,Potential Loyalists
U26407,2024-03-23 16:24:34,2,123065,282,1,2,3,Dormant
U26408,2024-11-11 22:05:45,6,264114,49,3,3,4,Loyal Customers
U26410,2024-10-30 22:25:06,2,37669,61,3,2,2,Casual
U26412,2024-11-09 21:33:40,5,362066,51,3,3,4,Loyal Customers
U26413,2024-05-10 20:01:08,1,79625,234,1,1,2,Dormant
U26414,2024-10-09 22:25:42,2,27932,82,2,2,1,Dormant
U26415,2024-01-08 14:03:08,1,12213,357,1,1,1,Dormant
U26416,2024-07-26 14:19:43,3,415181,157,2,2,4,Dormant
U26417,2024-04-26 21:34:58,2,305898,248,1,2,4,Dormant
U26418,2024-04-16 16:47:34,5,77577,258,1,3,2,At Risk
U26419,2024-10-04 18:43:53,4,45389,87,2,3,2,At Risk
U26421,2024-08-20 13:04:40,3,490813,132,2,2,4,Dormant
U26422,2024-04-29 11:20:05,1,17636,245,1,1,1,Dormant
U26423,2024-12-05 14:40:47,5,219228,25,4,3,3,Champions
U26424,2024-12-30 16:41:36,5,177181,0,4,3,3,Champions
U26425,2024-11-11 22:04:53,3,88393,49,3,2,2,Casual
U26426,2024-07-10 23:42:02,4,644230,173,1,3,4,Can't Lose Them
U26427,2024-11-17 12:48:46,6,281008,43,3,3,4,Loyal Customers
U26428,2024-11-10 22:02:12,2,64979,50,3,2,2,Casual
U26430,2024-11-24 22:17:34,1,120385,36,4,1,3,New Customers
U26431,2024-12-28 20:40:48,3,339025,2,4,2,4,Potential Loyalists
U26432,2024-02-04 20:32:41,1,3413,330,1,1,1,Dormant
U26433,2024-07-24 16:57:23,2,151526,159,2,2,3,Dormant
U26434,2024-09-03 09:50:28,1,55674,118,2,1,2,Dormant
U26435,2024-10-27 22:33:55,4,345755,64,3,3,4,Loyal Customers
U26437,2024-11-26 12:42:47,4,528519,34,4,3,4,Champions
U26438,2024-07-06 11:39:10,5,364242,177,1,3,4,Can't Lose Them
U26439,2024-06-28 17:59:53,5,67337,185,1,3,2,At Risk
U26440,2024-07-18 11:44:20,1,3157,165,2,1,1,Dormant
U26441,2024-11-15 10:39:04,2,22400,45,3,2,1,Casual
U26442,2024-10-25 13:32:46,5,327703,66,3,3,4,Loyal Customers
U26443,2024-08-20 08:00:01,2,72190,132,2,2,2,Dormant
U26444,2024-11-30 14:36:21,1,18057,30,4,1,1,New Customers
U26445,2024-01-30 09:52:51,1,42107,335,1,1,2,Dormant
U26448,2024-12-25 15:23:56,2,73074,5,4,2,2,Potential Loyalists
U26449,2024-11-14 16:47:44,2,513515,46,3,2,4,Casual
U26450,2024-09-13 09:06:03,3,314651,108,2,2,4,Dormant
U26451,2024-11-07 16:57:56,4,172604,53,3,3,3,Loyal Customers
U26452,2024-11-19 16:34:26,2,73632,41,4,2,2,Potential Loyalists
U26453,2024-11-08 15:07:58,5,77092,52,3,3,2,Loyal Customers
U26454,2024-09-24 19:32:30,3,55237,97,2,2,2,Dormant
U26455,2024-03-01 09:37:20,1,52168,304,1,1,2,Dormant
U26456,2024-11-20 19:17:14,4,378920,40,4,3,4,Champions
U26457,2024-12-18 13:58:05,3,554465,12,4,2,4,Potential Loyalists
U26458,2024-05-30 08:53:19,3,146129,214,1,2,3,Dormant
U26459,2024-07-27 19:27:54,2,330585,156,2,2,4,Dormant
U26460,2024-08-30 17:59:09,6,587089,122,2,3,4,Can't Lose Them
U26461,2024-11-14 16:10:57,4,165920,46,3,3,3,Loyal Customers
U26462,2024-04-29 08:24:25,1,3666,245,1,1,1,Dormant
U26463,2024-05-29 19:40:54,1,3095,215,1,1,1,Dormant
U26464,2024-10-03 17:45:01,3,383723,88,2,2,4,Dormant
U26465,2024-07-12 09:14:36,1,46437,171,1,1,2,Dormant
U26466,2024-11-13 17:11:34,1,21184,47,3,1,1,Casual
U26467,2024-12-18 22:57:10,2,67035,12,4,2,2,Potential Loyalists
U26468,2024-12-16 10:50:18,1,322654,14,4,1,4,New Customers
U26469,2024-05-08 11:32:40,1,280103,236,1,1,4,Dormant
U26470,2024-11-13 19:51:48,3,38594,47,3,2,2,Casual
U26473,2024-10-02 11:47:05,3,213807,89,2,2,3,Dormant
U26474,2024-12-22 09:37:59,1,283079,8,4,1,4,New Customers
U26475,2024-11-05 09:42:00,2,170726,55,3,2,3,Casual
U26476,2024-09-26 11:19:06,2,196372,95,2,2,3,Dormant
U26477,2024-05-09 14:53:09,3,40521,235,1,2,2,Dormant
U26478,2024-11-11 21:29:54,6,809070,49,3,3,4,Loyal Customers
U26479,2024-07-07 08:47:14,2,42917,176,1,2,2,Dormant
U26480,2024-09-12 17:49:04,3,217744,109,2,2,3,Dormant
U26481,2024-12-18 23:11:04,4,223126,12,4,3,3,Champions
U26483,2024-05-08 17:47:40,1,10984,236,1,1,1,Dormant
U26484,2024-10-23 20:55:51,3,68341,68,3,2,2,Casual
U26485,2024-09-29 17:51:57,2,20020,92,2,2,1,Dormant
U26486,2024-08-15 12:10:39,2,72932,137,2,2,2,Dormant
U26487,2024-11-23 23:56:29,2,155294,37,4,2,3,Potential Loyalists
U26488,2024-12-30 17:58:37,2,201588,0,4,2,3,Potential Loyalists
U26489,2024-09-08 12:28:37,2,226231,113,2,2,3,Dormant
U26490,2024-06-30 14:48:57,1,19630,183,1,1,1,Dormant
U26491,2024-01-30 12:18:24,1,78138,335,1,1,2,Dormant
U26492,2024-12-13 21:20:09,2,505232,17,4,2,4,Potential Loyalists
U26494,2024-11-02 18:26:47,1,100770,58,3,1,2,Casual
U26495,2024-10-09 14:47:20,3,291421,82,2,2,4,Dormant
U26496,2024-10-17 16:41:34,2,14244,74,3,2,1,Casual
U26497,2024-11-25 23:26:24,1,215932,35,4,1,3,New Customers
U26498,2024-07-02 21:36:13,3,268010,181,1,2,4,Dormant
U26499,2024-01-24 10:57:19,1,30069,341,1,1,1,Dormant
U26500,2024-11-10 16:00:54,2,45117,50,3,2,2,Casual
U26501,2024-10-15 14:36:29,3,115145,76,3,2,2,Casual
U26502,2024-01-23 08:57:43,1,222031,342,1,1,3,Dormant
U26503,2024-05-07 09:26:30,1,141175,237,1,1,3,Dormant
U26504,2024-09-24 21:46:59,4,445192,97,2,3,4,Can't Lose Them
U26505,2024-05-26 23:02:01,3,256400,218,1,2,4,Dormant
U26506,2024-11-11 21:00:57,3,174281,49,3,2,3,Casual
U26507,2024-10-01 08:02:54,2,26772,90,2,2,1,Dormant
U26508,2024-02-01 18:32:34,1,10454,333,1,1,1,Dormant
U26509,2024-11-24 13:29:33,5,357630,36,4,3,4,Champions
U26510,2024-11-12 23:10:14,1,189018,48,3,1,3,Casual
U26512,2024-12-24 15:29:03,3,50873,6,4,2,2,Potential Loyalists
U26513,2024-05-30 23:02:32,2,515015,214,1,2,4,Dormant
U26514,2024-08-28 21:35:23,2,165209,124,2,2,3,Dormant
U26515,2024-05-20 14:45:07,2,289409,224,1,2,4,Dormant
U26516,2024-08-27 20:52:47,2,383253,125,2,2,4,Dormant
U26518,2024-12-09 19:01:55,2,334996,21,4,2,4,Potential Loyalists
U26519,2024-01-17 15:07:11,1,16170,348,1,1,1,Dormant
U26520,2024-11-09 23:09:11,5,461743,51,3,3,4,Loyal Customers
U26521,2024-11-19 22:31:20,2,55494,41,4,2,2,Potential Loyalists
U26522,2024-02-05 09:49:02,1,343339,329,1,1,4,Dormant
U26523,2024-09-23 17:26:08,3,441225,98,2,2,4,Dormant
U26524,2024-10-29 18:51:55,3,760316,62,3,2,4,Casual
U26525,2024-02-14 11:30:30,1,4902,320,1,1,1,Dormant
U26526,2024-11-06 10:55:35,1,11236,54,3,1,1,Casual
U26527,2024-12-25 08:13:15,2,155795,5,4,2,3,Potential Loyalists
U26528,2024-10-15 12:44:08,1,11948,76,3,1,1,Casual
U26529,2024-11-09 17:42:45,2,106589,51,3,2,2,Casual
U26530,2024-05-24 17:51:39,2,217255,220,1,2,3,Dormant
U26532,2024-11-08 13:40:29,2,80536,52,3,2,2,Casual
U26533,2024-11-08 22:38:06,2,159361,52,3,2,3,Casual
U26534,2024-12-27 12:19:42,3,56808,3,4,2,2,Potential Loyalists
U26535,2024-08-13 22:52:08,1,2120,139,2,1,1,Dormant
U26536,2024-11-12 15:31:47,4,54112,48,3,3,2,Loyal Customers
U26537,2024-07-18 22:03:02,3,373985,165,2,2,4,Dormant
U26538,2024-11-13 14:10:59,4,271325,47,3,3,4,Loyal Customers
U26539,2024-11-13 21:49:24,2,16421,47,3,2,1,Casual
U26542,2024-05-29 18:23:59,3,115908,215,1,2,3,Dormant
U26543,2024-06-16 16:21:19,3,357526,197,1,2,4,Dormant
U26544,2024-11-11 13:18:00,3,118735,49,3,2,3,Casual
U26545,2024-11-02 17:37:22,2,126707,58,3,2,3,Casual
U26546,2024-02-14 10:41:32,1,35387,320,1,1,1,Dormant
U26547,2024-06-19 14:06:14,4,147345,194,1,3,3,At Risk
U26548,2024-09-29 12:40:01,3,202406,92,2,2,3,Dormant
U26549,2024-03-07 12:36:11,2,176749,298,1,2,3,Dormant
U26550,2024-09-22 22:49:11,4,190655,99,2,3,3,At Risk
U26551,2024-12-16 11:02:20,3,514695,14,4,2,4,Potential Loyalists
U26552,2024-11-08 13:46:08,1,67968,52,3,1,2,Casual
U26553,2024-12-16 11:30:45,2,478611,14,4,2,4,Potential Loyalists
U26554,2024-11-09 15:13:50,2,11559,51,3,2,1,Casual
U26555,2024-12-01 18:43:32,3,43302,29,4,2,2,Potential Loyalists
U26556,2024-12-08 21:21:31,2,54971,22,4,2,2,Potential Loyalists
U26557,2024-12-25 22:42:28,3,192194,5,4,2,3,Potential Loyalists
U26558,2024-01-16 09:33:24,1,8297,349,1,1,1,Dormant
U26559,2024-11-27 21:27:13,1,8343,33,4,1,1,New Customers
U26560,2024-10-03 19:24:27,1,54672,88,2,1,2,Dormant
U26561,2024-11-06 19:00:48,1,104705,54,3,1,2,Casual
U26562,2024-11-21 12:52:23,4,347029,39,4,3,4,Champions
U26563,2024-12-30 13:41:59,3,71269,0,4,2,2,Potential Loyalists
U26564,2024-11-22 11:11:17,2,285777,38,4,2,4,Potential Loyalists
U26565,2024-10-17 08:38:31,3,459226,74,3,2,4,Casual
U26568,2024-10-06 23:51:30,2,42323,85,2,2,2,Dormant
U26569,2024-10-23 19:16:26,2,292130,68,3,2,4,Casual
U26570,2024-11-08 08:37:22,3,192823,52,3,2,3,Casual
U26571,2024-02-04 19:36:33,1,24407,330,1,1,1,Dormant
U26572,2024-11-11 15:01:05,5,217322,49,3,3,3,Loyal Customers
U26573,2024-10-19 09:18:22,3,77008,72,3,2,2,Casual
U26574,2024-12-09 11:17:11,5,686467,21,4,3,4,Champions
U26575,2024-11-11 10:30:51,2,334484,49,3,2,4,Casual
U26576,2024-12-18 08:12:04,3,59608,12,4,2,2,Potential Loyalists
U26577,2024-05-09 11:21:05,1,136648,235,1,1,3,Dormant
U26578,2024-09-14 19:25:17,1,33992,107,2,1,1,Dormant
U26579,2024-11-29 09:44:55,1,102141,31,4,1,2,New Customers
U26580,2024-11-06 10:36:21,3,81004,54,3,2,2,Casual
U26581,2024-11-04 12:28:57,1,23727,56,3,1,1,Casual
U26582,2024-11-18 18:20:17,2,54346,42,4,2,2,Potential Loyalists
U26583,2024-09-04 14:00:12,2,145315,117,2,2,3,Dormant
U26584,2024-10-09 15:56:27,4,460090,82,2,3,4,Can't Lose Them
U26585,2024-11-10 15:03:25,2,67438,50,3,2,2,Casual
U26586,2024-12-08 16:27:56,3,168410,22,4,2,3,Potential Loyalists
U26587,2024-09-28 17:43:01,3,80197,93,2,2,2,Dormant
U26588,2024-08-28 17:01:15,2,343079,124,2,2,4,Dormant
U26589,2024-06-05 15:05:38,2,21108,208,1,2,1,Dormant
U26590,2024-06-26 14:09:29,1,53794,187,1,1,2,Dormant
U26591,2024-11-09 11:56:20,3,83352,51,3,2,2,Casual
U26593,2024-11-06 14:42:57,4,141988,54,3,3,3,Loyal Customers
U26595,2024-10-07 13:44:00,1,61012,84,2,1,2,Dormant
U26596,2024-02-10 21:26:25,1,18342,324,1,1,1,Dormant
U26598,2024-06-25 08:57:15,1,20380,188,1,1,1,Dormant
U26599,2024-03-20 21:58:46,1,2329,285,1,1,1,Dormant
U26600,2024-11-30 19:23:29,3,31744,30,4,2,1,Potential Loyalists
U26601,2024-08-09 20:16:21,2,204831,143,2,2,3,Dormant
U26602,2024-09-17 19:03:32,2,19757,104,2,2,1,Dormant
U26603,2024-03-06 12:33:05,1,27950,299,1,1,1,Dormant
U26604,2024-05-03 17:33:47,1,150671,241,1,1,3,Dormant
U26606,2024-11-08 21:08:55,5,373116,52,3,3,4,Loyal Customers
U26607,2024-12-14 19:45:02,3,74719,16,4,2,2,Potential Loyalists
U26608,2024-12-27 12:13:49,5,483977,3,4,3,4,Champions
U26609,2024-10-25 10:22:49,1,5041,66,3,1,1,Casual
U26611,2024-11-12 22:13:00,2,56439,48,3,2,2,Casual
U26612,2024-04-15 09:05:01,2,292960,259,1,2,4,Dormant
U26613,2024-11-11 12:36:00,2,106149,49,3,2,2,Casual
U26614,2024-07-17 09:29:43,1,57952,166,2,1,2,Dormant
U26615,2024-03-05 20:06:23,1,52600,300,1,1,2,Dormant
U26616,2024-11-10 22:01:29,2,70336,50,3,2,2,Casual
U26618,2024-10-02 13:13:45,1,48024,89,2,1,2,Dormant
U26619,2024-12-05 18:34:28,4,76575,25,4,3,2,Champions
U26620,2024-12-27 16:25:19,7,362853,3,4,4,4,Champions
U26622,2024-10-03 18:33:09,2,425579,88,2,2,4,Dormant
U26624,2024-11-26 10:59:15,4,110349,34,4,3,2,Champions
U26625,2024-03-08 13:52:40,3,184644,297,1,2,3,Dormant
U26626,2024-10-07 18:15:16,3,170825,84,2,2,3,Dormant
U26627,2024-09-25 22:42:57,3,546830,96,2,2,4,Dormant
U26628,2024-12-30 20:46:36,2,127759,0,4,2,3,Potential Loyalists
U26629,2024-06-24 13:43:22,3,53657,189,1,2,2,Dormant
U26630,2024-04-30 18:12:49,1,17685,244,1,1,1,Dormant
U26632,2024-11-20 08:38:39,4,275911,40,4,3,4,Champions
U26633,2024-08-02 08:56:46,2,236092,150,2,2,3,Dormant
U26634,2024-11-22 20:32:14,3,166272,38,4,2,3,Potential Loyalists
U26635,2024-06-01 23:11:58,3,250437,212,1,2,3,Dormant
U26636,2024-12-19 15:26:21,2,214365,11,4,2,3,Potential Loyalists
U26637,2024-09-26 20:18:31,1,1552,95,2,1,1,Dormant
U26638,2024-10-15 22:34:48,3,42303,76,3,2,2,Casual
U26639,2024-12-20 09:29:43,2,72029,10,4,2,2,Potential Loyalists
U26640,2024-12-23 16:20:15,4,290660,7,4,3,4,Champions
U26642,2024-11-28 21:11:07,3,51808,32,4,2,2,Potential Loyalists
U26643,2024-09-13 23:50:25,2,92596,108,2,2,2,Dormant
U26644,2024-11-13 14:52:10,1,41016,47,3,1,2,Casual
U26645,2024-06-20 08:56:03,1,22716,193,1,1,1,Dormant
U26646,2024-10-16 21:05:18,4,132634,75,3,3,3,Loyal Customers
U26647,2024-06-18 16:41:22,2,200005,195,1,2,3,Dormant
U26648,2024-11-09 15:35:30,4,61317,51,3,3,2,Loyal Customers
U26649,2024-03-13 20:44:32,1,68598,292,1,1,2,Dormant
U26650,2024-01-21 21:00:41,1,170686,344,1,1,3,Dormant
U26652,2024-05-10 18:40:49,2,149713,234,1,2,3,Dormant
U26653,2024-11-23 22:45:31,3,519799,37,4,2,4,Potential Loyalists
U26654,2024-01-03 08:42:44,1,3667,362,1,1,1,Dormant
U26655,2024-11-04 13:53:14,4,51374,56,3,3,2,Loyal Customers
U26657,2024-05-15 22:03:45,1,9042,229,1,1,1,Dormant
U26658,2024-06-22 16:23:20,2,358209,191,1,2,4,Dormant
U26659,2024-12-17 17:48:01,2,190017,13,4,2,3,Potential Loyalists
