user_id,gender,age_group,device_type,acquisition_channel,first_action_type,referral_generation,referred_by_user_id
U33095,F,30대,ios,gift_received,received,0,
U33096,F,30대,android,organic,sent,1,U09961
U33097,F,30대,android,ad,sent,0,
U33098,F,50대+,android,gift_received,received,2,U03292
U33099,F,20대,android,organic,received,2,U20665
U33100,M,40대,android,ad,sent,2,U05898
U33101,M,30대,android,gift_received,received,1,U21866
U33102,M,30대,ios,ad,sent,2,U23565
U33103,M,50대+,android,gift_received,received,2,U05656
U33104,F,30대,ios,gift_received,received,1,U16335
U33105,F,30대,ios,gift_received,received,2,U29893
U33106,F,50대+,ios,organic,sent,2,U30331
U33107,F,30대,ios,organic,received,1,U32309
U33108,M,20대,ios,ad,received,0,
U33109,F,20대,ios,organic,received,1,U24816
U33110,M,30대,android,organic,sent,1,U32891
U33111,F,40대,android,gift_received,received,0,
U33112,F,20대,android,ad,sent,2,U30784
U33113,F,30대,ios,ad,sent,2,U11464
U33114,F,30대,ios,gift_received,received,1,U02960
U33115,F,30대,android,gift_received,received,1,U12265
U33116,F,30대,ios,gift_received,received,1,U29484
U33117,F,30대,android,gift_received,received,1,U18226
U33118,F,50대+,android,organic,sent,0,
U33119,F,20대,ios,ad,sent,1,U08160
U33120,M,40대,android,gift_received,received,0,
U33121,F,30대,ios,gift_received,received,0,
U33122,M,40대,ios,ad,received,2,U04013
U33123,F,40대,ios,gift_received,received,1,U05954
U33124,M,20대,ios,gift_received,received,1,U18218
U33125,F,30대,android,gift_received,received,0,
U33126,F,40대,android,search,sent,1,U33121
U33127,M,40대,ios,ad,received,3,U02489
U33128,F,10대,ios,gift_received,received,0,
U33129,F,20대,android,ad,sent,1,U09174
U33130,F,30대,android,organic,sent,0,
U33131,F,30대,ios,ad,sent,3,U32842
U33132,F,40대,android,gift_received,received,0,
U33133,F,30대,android,gift_received,received,0,
U33134,M,30대,ios,ad,sent,1,U29062
U33135,F,40대,ios,search,received,1,U21262
U33136,M,40대,ios,gift_received,received,1,U12473
U33137,M,20대,android,organic,received,1,U16416
U33138,F,20대,android,ad,received,0,
U33139,M,30대,android,gift_received,received,0,
U33140,F,20대,android,gift_received,received,0,
U33141,F,30대,android,search,received,3,U24324
U33142,M,40대,ios,organic,received,0,
U33143,F,30대,android,ad,received,0,
U33144,M,30대,ios,search,received,0,
U33145,M,40대,android,ad,sent,0,
U33146,F,30대,ios,gift_received,received,0,
U33147,F,40대,android,gift_received,received,2,U21939
U33148,F,30대,ios,gift_received,received,1,U26681
U33149,F,40대,ios,organic,sent,0,
U33150,F,30대,android,organic,received,1,U14460
U33151,F,10대,android,gift_received,received,2,U21744
U33152,F,40대,android,organic,sent,2,U30038
U33153,F,30대,ios,gift_received,received,1,U02425
U33154,M,40대,android,ad,received,1,U15691
U33155,M,30대,android,search,sent,0,
U33156,F,20대,ios,organic,sent,0,
U33157,M,30대,ios,ad,received,0,
U33158,F,40대,android,organic,sent,1,U21562
U33159,M,50대+,ios,gift_received,received,1,U29725
U33160,M,30대,ios,organic,received,0,
U33161,F,20대,ios,organic,sent,0,
U33162,M,40대,ios,organic,received,0,
U33163,F,30대,ios,gift_received,received,1,U31684
U33164,F,20대,ios,ad,sent,2,U02850
U33165,F,20대,android,organic,sent,1,U04026
U33166,F,20대,ios,ad,sent,1,U13546
U33167,F,20대,android,gift_received,received,1,U19927
U33168,F,30대,ios,organic,received,1,U03853
U33169,M,40대,android,ad,received,1,U24929
U33170,M,30대,android,organic,received,0,
U33171,F,40대,android,ad,sent,1,U03097
U33172,F,10대,android,ad,received,1,U32188
U33173,F,10대,ios,gift_received,received,0,
U33174,F,40대,android,gift_received,received,2,U03587
U33175,F,30대,android,gift_received,received,2,U13501
U33176,F,30대,android,gift_received,received,1,U09135
U33177,M,50대+,ios,organic,received,1,U29208
U33178,F,50대+,android,organic,received,0,
U33179,F,40대,ios,gift_received,received,1,U09023
U33180,F,30대,android,ad,received,1,U22420
U33181,F,50대+,ios,gift_received,received,0,
U33182,M,30대,ios,gift_received,received,0,
U33183,M,20대,android,ad,received,0,
U33184,F,40대,ios,gift_received,received,1,U26124
U33185,F,10대,ios,organic,sent,2,U16609
U33186,F,40대,android,ad,received,1,U07045
U33187,M,40대,ios,ad,sent,0,
U33188,F,40대,ios,ad,sent,0,
U33189,F,20대,android,ad,received,1,U26789
U33190,F,30대,ios,organic,sent,0,
U33191,F,30대,ios,search,received,0,
U33192,F,20대,android,ad,sent,1,U00593
U33193,M,40대,ios,ad,received,2,U13245
U33194,M,20대,android,organic,received,0,
U33195,F,30대,android,gift_received,received,1,U30033
U33196,M,10대,ios,ad,received,2,U14778
U33197,F,50대+,ios,gift_received,received,2,U30502
U33198,F,30대,ios,organic,received,1,U15314
U33199,M,30대,android,gift_received,received,1,U23512
U33200,M,30대,android,gift_received,received,1,U08132
U33201,F,30대,android,gift_received,received,0,
U33202,M,30대,ios,gift_received,received,2,U29490
U33203,F,20대,ios,gift_received,received,1,U13604
U33204,F,30대,android,gift_received,received,2,U02975
U33205,F,10대,ios,search,received,3,U31430
U33206,M,20대,android,gift_received,received,2,U10902
U33207,M,30대,ios,organic,sent,1,U11167
U33208,F,30대,android,ad,received,0,
U33209,F,40대,ios,ad,sent,1,U25639
U33210,F,20대,ios,ad,sent,0,
U33211,F,40대,ios,search,received,0,
U33212,F,40대,ios,gift_received,received,0,
U33213,F,20대,android,organic,received,1,U30804
U33214,F,30대,ios,ad,sent,0,
U33215,F,30대,android,organic,received,1,U28431
U33216,M,50대+,android,organic,received,0,
U33217,F,40대,ios,organic,received,1,U18711
U33218,M,30대,android,organic,sent,2,U26719
U33219,M,30대,ios,organic,received,2,U21501
U33220,F,40대,ios,gift_received,received,0,
U33221,F,20대,android,gift_received,received,1,U18637
U33222,F,40대,android,gift_received,received,0,
U33223,F,50대+,android,organic,sent,1,U31037
U33224,F,20대,ios,gift_received,received,0,
U33225,M,40대,ios,gift_received,received,1,U17955
U33226,M,40대,ios,gift_received,received,1,U27386
U33227,F,20대,ios,organic,received,0,
U33228,M,20대,android,gift_received,received,2,U18341
U33229,M,20대,ios,gift_received,received,1,U23932
U33230,F,30대,android,search,received,3,U19982
U33231,F,30대,android,organic,received,2,U26507
U33232,M,20대,ios,organic,sent,0,
U33233,M,20대,ios,search,sent,1,U04755
U33234,M,40대,android,organic,sent,0,
U33235,F,30대,android,gift_received,received,0,
U33236,F,20대,android,organic,received,1,U06605
U33237,F,20대,ios,ad,received,0,
U33238,M,20대,ios,organic,sent,2,U29530
U33239,F,30대,ios,gift_received,received,1,U23286
U33240,F,20대,ios,gift_received,received,1,U08912
U33241,M,10대,android,organic,received,1,U28795
U33242,F,20대,android,gift_received,received,0,
U33243,M,20대,ios,search,sent,1,U04137
U33244,F,30대,ios,organic,received,1,U25509
U33245,F,10대,ios,gift_received,received,0,
U33246,F,30대,ios,organic,sent,1,U15532
U33247,F,30대,ios,gift_received,received,1,U24534
U33248,F,10대,ios,gift_received,received,0,
U33249,F,10대,android,gift_received,received,0,
U33250,F,20대,android,organic,received,1,U17361
U33251,F,10대,android,organic,received,0,
U33252,F,10대,ios,organic,sent,1,U28455
U33253,F,20대,android,ad,sent,1,U06268
U33254,M,40대,ios,gift_received,received,1,U19935
U33255,M,30대,android,organic,sent,2,U26576
U33256,F,40대,ios,organic,sent,1,U06938
U33257,F,20대,android,ad,sent,0,
U33258,F,30대,android,ad,received,3,U03595
U33259,M,20대,android,organic,received,1,U24469
U33260,F,40대,ios,organic,sent,0,
U33261,F,40대,ios,ad,sent,1,U09948
U33262,M,30대,android,organic,received,2,U05727
U33263,F,20대,ios,organic,sent,1,U12151
U33264,M,20대,ios,organic,received,1,U02149
U33265,M,40대,ios,ad,received,2,U26650
U33266,F,30대,android,organic,received,0,
U33267,M,10대,ios,organic,received,2,U22324
U33268,M,40대,android,gift_received,received,1,U10771
U33269,F,20대,android,gift_received,received,0,
U33270,M,30대,ios,search,received,2,U00225
U33271,F,30대,android,ad,sent,1,U30475
U33272,F,40대,ios,organic,sent,0,
U33273,F,20대,android,gift_received,received,1,U31474
U33274,F,30대,android,gift_received,received,2,U26565
U33275,F,20대,android,organic,received,0,
U33276,F,10대,ios,gift_received,received,1,U25901
U33277,F,30대,ios,gift_received,received,1,U27059
U33278,F,30대,android,gift_received,received,1,U05146
U33279,F,30대,android,gift_received,received,0,
U33280,F,30대,ios,gift_received,received,0,
U33281,M,30대,android,organic,sent,0,
U33282,M,20대,ios,organic,sent,2,U25710
U33283,F,30대,android,search,sent,1,U16234
U33284,F,50대+,android,gift_received,received,1,U20483
U33285,F,20대,ios,gift_received,received,3,U22746
U33286,M,30대,ios,gift_received,received,2,U27890
U33287,F,30대,ios,search,sent,0,
U33288,F,40대,ios,gift_received,received,1,U10699
U33289,M,30대,ios,gift_received,received,0,
U33290,F,10대,android,ad,sent,1,U24365
U33291,F,30대,android,gift_received,received,1,U17594
U33292,M,40대,android,organic,received,1,U02481
U33293,F,20대,ios,organic,received,2,U13117
U33294,F,30대,android,ad,sent,1,U24326
U33295,F,40대,android,organic,sent,1,U33072
U33296,F,20대,ios,gift_received,received,1,U32850
U33297,M,30대,android,organic,received,1,U32209
U33298,M,50대+,android,ad,received,2,U16984
U33299,F,20대,ios,organic,sent,1,U30556
U33300,F,30대,ios,ad,received,1,U26643
U33301,M,30대,android,organic,received,1,U31191
U33302,M,30대,android,ad,sent,0,
U33303,F,50대+,ios,gift_received,received,2,U00325
U33304,F,20대,ios,organic,sent,0,
U33305,F,20대,ios,organic,received,1,U03050
U33306,M,30대,ios,ad,received,1,U17674
U33307,F,20대,android,search,sent,1,U19462
U33308,F,20대,ios,organic,sent,1,U02597
U33309,M,40대,ios,organic,sent,2,U11282
U33310,F,30대,android,gift_received,received,1,U14520
U33311,F,20대,ios,gift_received,received,0,
U33312,M,20대,android,search,sent,2,U07628
U33313,F,40대,ios,search,sent,1,U26700
U33314,M,20대,android,search,received,2,U27037
U33315,M,20대,android,gift_received,received,1,U31197
U33316,F,30대,android,organic,sent,1,U17237
U33317,M,10대,ios,gift_received,received,0,
U33318,M,50대+,android,gift_received,received,2,U01267
U33319,F,30대,ios,ad,received,2,U33205
U33320,F,10대,android,ad,received,2,U29322
U33321,F,20대,android,organic,sent,1,U08203
U33322,F,20대,ios,gift_received,received,0,
U33323,M,50대+,ios,gift_received,received,1,U14853
U33324,F,20대,android,ad,sent,1,U05592
U33325,M,30대,ios,organic,sent,1,U08138
U33326,M,50대+,android,ad,received,0,
U33327,M,30대,android,organic,received,1,U11290
U33328,F,30대,android,gift_received,received,0,
U33329,M,30대,android,organic,received,1,U14019
U33330,F,20대,ios,ad,received,0,
U33331,M,30대,android,gift_received,received,0,
U33332,F,30대,ios,gift_received,received,0,
U33333,M,30대,ios,gift_received,received,1,U17632
U33334,F,30대,android,organic,sent,1,U32274
U33335,F,30대,ios,gift_received,received,0,
U33336,F,20대,android,ad,sent,0,
U33337,F,40대,ios,search,received,2,U18554
U33338,F,20대,android,organic,sent,1,U27258
U33339,M,30대,android,gift_received,received,1,U15194
U33340,F,50대+,android,ad,sent,0,
U33341,F,30대,android,gift_received,received,0,
U33342,F,50대+,android,gift_received,received,0,
U33343,F,10대,ios,gift_received,received,1,U22576
U33344,F,30대,android,search,received,1,U08468
U33345,M,40대,ios,organic,received,3,U16302
U33346,M,10대,android,ad,sent,0,
U33347,M,30대,android,gift_received,received,1,U21997
U33348,F,20대,ios,gift_received,received,0,
U33349,F,30대,ios,organic,received,0,
U33350,F,30대,ios,gift_received,received,0,
U33351,F,20대,ios,organic,received,1,U30750
U33352,M,40대,ios,gift_received,received,0,
U33353,F,20대,ios,gift_received,received,1,U08125
U33354,F,30대,ios,gift_received,received,1,U13534
U33355,F,20대,android,gift_received,received,0,
U33356,F,40대,android,gift_received,received,0,
U33357,M,40대,android,search,sent,2,U24166
U33358,F,40대,android,organic,received,2,U16964
U33359,F,10대,android,organic,sent,1,U20706
U33360,F,30대,android,ad,received,0,
U33361,F,10대,ios,search,received,0,
U33362,M,40대,android,gift_received,received,2,U01895
U33363,M,30대,android,organic,sent,1,U03813
U33364,M,20대,android,organic,received,1,U20608
U33365,M,30대,ios,organic,received,1,U31948
U33366,F,40대,android,gift_received,received,1,U01112
U33367,M,50대+,android,gift_received,received,0,
U33368,F,40대,ios,organic,sent,0,
U33369,F,30대,ios,ad,sent,0,
U33370,F,20대,android,gift_received,received,0,
U33371,M,10대,ios,gift_received,received,1,U00536
U33372,M,20대,android,gift_received,received,1,U33234
U33373,M,40대,ios,gift_received,received,1,U26286
U33374,F,30대,ios,ad,received,0,
U33375,F,30대,ios,organic,sent,1,U11257
U33376,M,30대,ios,ad,sent,1,U15312
U33377,F,40대,android,gift_received,received,0,
U33378,M,30대,ios,gift_received,received,0,
U33379,F,30대,ios,organic,received,0,
U33380,M,30대,ios,gift_received,received,1,U11315
U33381,F,30대,android,organic,sent,1,U16712
U33382,M,40대,ios,gift_received,received,0,
U33383,F,40대,android,gift_received,received,2,U17869
U33384,F,10대,ios,organic,received,0,
U33385,F,20대,ios,organic,sent,0,
U33386,F,30대,ios,organic,sent,2,U02552
U33387,F,20대,ios,ad,sent,1,U01800
U33388,F,30대,ios,gift_received,received,0,
U33389,F,30대,ios,gift_received,received,2,U25090
U33390,F,40대,android,organic,sent,1,U02509
U33391,M,40대,ios,ad,received,3,U04411
U33392,M,20대,ios,organic,sent,1,U09886
U33393,M,30대,ios,gift_received,received,2,U13734
U33394,F,20대,android,ad,sent,1,U25570
U33395,F,20대,ios,search,sent,1,U33342
U33396,F,20대,android,search,sent,1,U20671
U33397,F,20대,ios,organic,received,1,U20948
U33398,F,30대,ios,organic,sent,0,
U33399,F,30대,ios,gift_received,received,0,
U33400,M,30대,android,organic,received,2,U04643
U33401,F,20대,android,search,sent,1,U23988
U33402,M,30대,ios,organic,sent,1,U09106
U33403,F,20대,ios,organic,received,1,U23800
U33404,M,30대,android,ad,sent,1,U05795
U33405,F,30대,ios,ad,received,1,U06815
U33406,M,40대,android,ad,received,0,
U33407,F,30대,android,gift_received,received,0,
U33408,F,40대,ios,organic,sent,0,
U33409,F,10대,android,organic,received,0,
U33410,F,30대,android,organic,received,1,U11426
U33411,M,40대,android,ad,sent,0,
U33412,M,30대,android,ad,received,1,U13013
U33413,F,40대,android,gift_received,received,1,U14279
U33414,F,30대,android,organic,received,0,
U33415,F,30대,android,organic,received,0,
U33416,M,40대,ios,gift_received,received,1,U23160
U33417,F,30대,ios,gift_received,received,0,
U33418,F,20대,android,gift_received,received,1,U12017
U33419,M,40대,ios,gift_received,received,1,U27845
U33420,M,30대,android,search,sent,1,U01672
U33421,M,30대,ios,organic,sent,1,U29931
U33422,F,40대,android,gift_received,received,0,
U33423,F,40대,android,organic,received,3,U18976
U33424,F,20대,android,organic,received,0,
U33425,F,20대,android,gift_received,received,0,
U33426,M,40대,ios,organic,received,1,U01069
U33427,F,30대,ios,ad,received,3,U17214
U33428,F,30대,ios,ad,sent,1,U30322
U33429,M,20대,android,organic,received,1,U28521
U33430,M,40대,android,organic,received,0,
U33431,F,20대,ios,organic,sent,0,
U33432,M,40대,android,gift_received,received,2,U08088
U33433,F,20대,android,gift_received,received,1,U23375
U33434,F,40대,ios,ad,received,1,U31261
U33435,F,30대,android,ad,received,2,U08129
U33436,F,30대,android,gift_received,received,1,U16596
U33437,F,40대,ios,organic,sent,0,
U33438,F,30대,ios,gift_received,received,1,U04414
U33439,M,30대,ios,gift_received,received,0,
U33440,F,50대+,ios,gift_received,received,1,U13319
U33441,M,30대,android,search,sent,2,U25185
U33442,F,20대,ios,ad,sent,2,U11141
U33443,F,40대,android,gift_received,received,0,
U33444,F,50대+,ios,ad,received,1,U17580
U33445,F,30대,ios,ad,sent,1,U30173
U33446,M,10대,ios,gift_received,received,0,
U33447,M,30대,android,gift_received,received,0,
U33448,F,20대,android,ad,received,1,U07562
U33449,F,10대,android,gift_received,received,2,U10251
U33450,F,30대,android,organic,sent,1,U03438
U33451,F,30대,android,organic,sent,1,U12676
U33452,F,30대,ios,gift_received,received,0,
U33453,F,40대,ios,gift_received,received,1,U27321
U33454,M,20대,ios,ad,sent,0,
U33455,F,30대,ios,ad,sent,1,U00636
U33456,F,50대+,android,organic,sent,1,U23420
U33457,F,50대+,ios,gift_received,received,1,U20800
U33458,M,20대,android,ad,sent,1,U25485
U33459,M,10대,android,ad,sent,1,U18244
U33460,F,30대,ios,gift_received,received,1,U15763
U33461,F,20대,android,organic,sent,0,
U33462,M,20대,ios,gift_received,received,2,U05163
U33463,M,20대,android,gift_received,received,0,
U33464,M,30대,android,organic,received,0,
U33465,M,30대,android,ad,sent,0,
U33466,M,40대,ios,ad,received,1,U08656
U33467,M,30대,android,ad,received,1,U23334
U33468,F,40대,android,organic,received,0,
U33469,F,20대,ios,gift_received,received,2,U20604
U33470,M,40대,ios,gift_received,received,1,U03897
U33471,M,20대,android,organic,sent,2,U31559
U33472,F,50대+,android,gift_received,received,1,U08816
U33473,M,40대,ios,organic,received,2,U20411
U33474,M,40대,ios,search,sent,1,U25893
U33475,F,30대,android,organic,received,1,U02709
U33476,M,20대,android,organic,sent,2,U26076
U33477,F,30대,android,organic,received,2,U15085
